lease_id,project_id,user_id,created_at,deleted_at,start_on,end_on,status,node_cnt,reserve_conditions,reserve_count_range,node_type
5c515c0055fb6dbe13b9b0610f95d38d,a56e0c293a64103ae40ce63ec15c6ddc,52352091914404f69851bab51842e988,2020-02-29 19:25:38,2020-03-06 04:00:34,2020-02-29 20:00:00,2020-03-07 20:00:00,active,4,"[""=="",""$node_type"",""gpu_rtx_6000""]",4-4,gpu_rtx_6000
c7de935494c14282de70570897dcddd8,a56e0c293a64103ae40ce63ec15c6ddc,aedc54043006ec086a14824fd8a1d786,2020-03-06 23:10:11,2020-03-13 03:46:32,2020-03-12 22:00:00,2020-03-19 21:55:00,active,4,"[""=="",""$node_type"",""gpu_rtx_6000""]",4-4,gpu_rtx_6000
b16b303da0c375620dcf6fee2e82c7b6,a56e0c293a64103ae40ce63ec15c6ddc,aedc54043006ec086a14824fd8a1d786,2020-03-13 03:47:35,2020-03-13 23:08:37,2020-03-13 22:00:00,2020-03-20 21:55:00,active,4,"[""=="",""$node_type"",""gpu_rtx_6000""]",4-4,gpu_rtx_6000
7ab3d3eb3b5075a0022bdd9eaecb34d5,a56e0c293a64103ae40ce63ec15c6ddc,aedc54043006ec086a14824fd8a1d786,2020-03-16 01:32:07,2020-03-16 23:16:53,2020-03-16 22:00:00,2020-03-23 21:55:00,active,4,"[""=="",""$node_type"",""gpu_rtx_6000""]",4-4,gpu_rtx_6000
f7ace569ec17d5add297c2f2e2dd199c,12174a92fa2559918408c4e6bfd39612,4a3282440d1357f6e0204614b6759113,2020-05-22 14:49:46,2020-05-25 02:18:07,2020-05-24 20:00:00,2020-05-31 20:00:00,active,9,"[""=="",""$node_type"",""gpu_rtx_6000""]",9-9,gpu_rtx_6000
374a34f46ab72b1b90890ff166cc787e,a56e0c293a64103ae40ce63ec15c6ddc,52352091914404f69851bab51842e988,2020-06-21 07:31:28,2020-07-05 06:47:14,2020-06-23 15:00:00,2020-07-05 15:00:00,active,6,"[""=="",""$node_type"",""gpu_rtx_6000""]",6-6,gpu_rtx_6000
b76f000770e804ab7eafdaf6c47e4a1f,a56e0c293a64103ae40ce63ec15c6ddc,aedc54043006ec086a14824fd8a1d786,2020-07-17 08:05:29,2020-07-17 22:06:24,2020-07-17 22:00:00,2020-07-24 22:00:00,active,8,"[""=="",""$node_type"",""gpu_rtx_6000""]",8-8,gpu_rtx_6000
d544c90bda9c86314381cf1c17e80940,78f8a87c18af4fdb42c055222138b1fa,69c16a4cb3dca3fa2aeecb491229109a,2020-07-20 18:06:43,2020-07-26 12:10:12,2020-07-20 20:40:00,2020-07-27 18:06:00,active,2,"[""=="",""$node_type"",""gpu_rtx_6000""]",2-2,gpu_rtx_6000
21ffe1ab8c633e4585352cec732889b0,a56e0c293a64103ae40ce63ec15c6ddc,8965cc2c20e4000e8a0465d5b5c68651,2020-07-21 17:59:31,2020-07-22 15:36:10,2020-07-21 19:00:00,2020-07-23 17:59:00,active,1,"[""=="",""$node_type"",""gpu_rtx_6000""]",1-1,gpu_rtx_6000
36452753d9b5a0320583ffad2be6d797,55302c88666b241f51cd27da910a649f,9001d428f5cecacd9526fb58b87e95f8,2020-07-24 21:16:01,2020-07-31 22:16:41,2020-07-27 14:00:00,2020-08-01 21:15:00,active,4,"[""=="",""$node_type"",""gpu_rtx_6000""]",4-4,gpu_rtx_6000
